validdate,pm10:ugm3,pm2p5:ugm3,pm1:ugm3,so2:ugm3,no2:ugm3,t_2m:C,co:ugm3,wind_speed_10m:ms,relative_humidity_2m:p,precip_1h:mm,sfc_pressure:Pa,global_rad:W,WeekDay
2018-05-26T12:00:00Z,64.024,45.261,37.041,34.545,34.289,20.4,326.649,2.7,89.3,0,100917.6,0,Saturday
2018-05-26T15:00:00Z,36.233,25.072,19.502,20.726,18.652,19.9,238.445,2.7,90.5,0,101008.4,0,Saturday
2018-05-26T18:00:00Z,39.809,27.754,22.544,27.565,29.996,20.1,267.562,1.8,91.2,0,100921.5,0,Saturday
2018-05-26T21:00:00Z,98.466,69.706,59.418,60.412,68.965,19.7,505.095,0.2,93,0,100950.6,0.3,Saturday
2018-05-27T00:00:00Z,44.31,31.266,26.247,18.958,20.871,20.4,256.29,0.6,90.4,0,101020.4,88.8,Sunday
2018-05-27T03:00:00Z,48.499,34.408,29.209,16.031,16.863,22.9,249.784,0.7,79.3,0,100972,198.9,Sunday
2018-05-27T06:00:00Z,74.731,53.114,45.52,20.873,22.013,24.5,297.563,1.9,74.5,0.06,100848.4,206,Sunday
2018-05-27T09:00:00Z,112.994,80.683,69.528,33.097,39.948,23.5,396.463,2.7,79.9,0,100820.3,113.4,Sunday
2018-05-27T12:00:00Z,128.924,92.82,79.989,52.273,58.526,20.8,477.579,1.7,95.3,0,100951.8,0,Sunday
2018-05-27T15:00:00Z,226.286,162.968,139.471,127.964,68.483,20.9,951.077,1.2,95.7,0,100989.1,0,Sunday
2018-05-27T18:00:00Z,475.379,339.281,292.362,257.606,83.306,19.5,2379.373,0.9,99.9,0,100858.2,0,Sunday
2018-05-27T21:00:00Z,379.005,270.505,232.156,137.723,82.401,19.1,2008.378,0.4,99.8,0,100903.7,2.6,Sunday
2018-05-28T00:00:00Z,203.857,145.062,123.669,51.141,78.697,23.4,898.348,1,82.1,0,101014.9,384.9,Monday
2018-05-28T03:00:00Z,129.327,91.335,75.818,20.89,29.041,26.7,471.964,1.9,61.8,0.04,100990.5,771.2,Monday
2018-05-28T06:00:00Z,131.22,93.181,75.821,18.708,16.463,27.8,441.916,1.9,61.3,0,100838.3,699,Monday
2018-05-28T09:00:00Z,148.655,106.938,89.654,29.802,31.144,25.6,488.991,2.3,74.6,0,100831.4,187.7,Monday
2018-05-28T12:00:00Z,126.912,91.689,77.875,42.996,47.635,22,434.012,2.7,89,0,101007.5,0,Monday
2018-05-28T15:00:00Z,94.738,68.224,57.099,44.99,40.841,20.3,354.613,2.1,95.6,0,101070.7,0,Monday
2018-05-28T18:00:00Z,122.545,88.116,73.665,64.529,58.072,19.7,471.425,2.1,96.8,0,100960.4,0,Monday
2018-05-28T21:00:00Z,163.078,116.677,98.008,72.57,71.846,20.6,611.596,1.8,95.4,0,101005.6,0.9,Monday
2018-05-29T00:00:00Z,177.913,126.806,106.872,49.678,55.675,22.4,581.145,1.7,89.9,0,101092.8,142.1,Tuesday
2018-05-29T03:00:00Z,148.154,105.152,88.955,29.798,30.423,26.3,473.902,2.1,78.8,0,101122.9,391.6,Tuesday
2018-05-29T06:00:00Z,137.323,96.589,80.507,21.823,14.725,28,414.466,2.6,69.1,0,100930.6,380.4,Tuesday
2018-05-29T09:00:00Z,135.582,96.34,81.023,28.702,26.167,25.6,444.84,2.8,78.9,0,100885.9,95.4,Tuesday
2018-05-29T12:00:00Z,108.52,77.059,65.011,34.998,34.133,22.6,434.913,3.2,90.7,0,101007.3,0,Tuesday
2018-05-29T15:00:00Z,149.754,106.685,82.162,47.046,42.504,22,511.908,3,85.7,0,101105.1,0,Tuesday
2018-05-29T18:00:00Z,137.417,98.179,80.624,60.52,54.254,21.2,542.855,3.1,83.2,0,101009.6,0,Tuesday
2018-05-29T21:00:00Z,130.34,93.19,77.513,55.554,61.757,20.4,579.477,2.8,93.5,0,101026.9,1.6,Tuesday
2018-05-30T00:00:00Z,96.019,68.849,55.703,31.473,33.567,22.9,418.066,0.6,88.6,0,101104,252.6,Wednesday
2018-05-30T03:00:00Z,92.081,66.307,39.239,14.406,10.221,27.8,268.485,1.8,62.9,0,101074,608.5,Wednesday
2018-05-30T06:00:00Z,103.326,75.934,47.355,18.646,14.556,28.3,283.543,2.2,61.1,0.02,100955.9,555.7,Wednesday
2018-05-30T09:00:00Z,109.113,81.086,53.616,25.444,23.066,25.1,320.162,4,79.5,0,100936.9,158.1,Wednesday
2018-05-30T12:00:00Z,126.188,95.047,67.286,45.511,47.434,22.1,438.944,2,79.4,0,101088.1,0,Wednesday
2018-05-30T15:00:00Z,150.715,113.316,80.096,78.059,64.402,21.7,576.581,1.2,96.4,0,101174.5,0,Wednesday
2018-05-30T18:00:00Z,163.282,123.063,88.098,103.587,70.001,20.9,765.2,0.9,98.1,0,101037.3,0,Wednesday
2018-05-30T21:00:00Z,231.432,170.027,129.982,86.227,76.187,20.8,1030.199,0.5,98.1,0.25,101115.2,0.3,Wednesday
2018-05-31T00:00:00Z,183.133,134.673,101.517,45.602,58.815,21.6,670.726,3.4,92.1,0.32,101240.3,45.7,Thursday
2018-05-31T03:00:00Z,101.153,71.49,52.362,20.596,21.401,19.1,328.466,2.5,80.1,0.51,101448.5,108.9,Thursday
2018-05-31T06:00:00Z,97.541,70.176,53.552,23.016,23.365,20,321.015,0.8,74.6,0.22,101446.5,164.6,Thursday
2018-05-31T09:00:00Z,85.479,61.872,48.148,25.101,23.625,20.3,313.794,1.4,74.5,0,101383.6,116.8,Thursday
2018-05-31T12:00:00Z,298.595,216.611,184.052,113.007,82.863,17.1,1130.4,1.7,90.1,0,101470.9,0,Thursday
2018-05-31T15:00:00Z,420.596,303.533,258.435,185.399,90.993,16.5,1630.427,1.5,94.3,0,101493.7,0,Thursday
2018-05-31T18:00:00Z,430.419,309.307,263.024,214.428,85.566,15.6,1821.328,1.7,94.8,0,101440.8,0,Thursday
2018-05-31T21:00:00Z,421.75,301.937,256.642,162.652,74.873,14.9,1873.4,2,97.2,0,101499,4.4,Thursday
2018-06-01T00:00:00Z,268.788,191.524,160.541,67.201,65.424,21.3,985.679,2.4,74.6,0,101599.8,492.9,Friday
2018-06-01T03:00:00Z,95.137,68.711,54.325,14.265,10.273,23.9,379.267,3.3,45.7,0,101637.5,923.2,Friday
2018-06-01T06:00:00Z,46.077,34.499,25.428,6.975,3.432,24,235.019,3.6,46,0,101532.3,813.5,Friday
2018-06-01T09:00:00Z,50.015,37.556,28.379,10.838,8.062,21.9,246.971,3.5,58.5,0,101454.2,274.4,Friday
2018-06-01T12:00:00Z,140.295,102.928,85.814,61.314,69.481,17.2,581.784,2.1,86.7,0,101511.7,0,Friday
2018-06-01T15:00:00Z,178.137,129.312,108.995,96.871,93.033,16,799.681,2.5,92.5,0,101595.4,0,Friday
2018-06-01T18:00:00Z,173.707,125.537,105.394,96.861,94.385,16.6,838.366,1.8,92.9,0,101435.7,0,Friday
2018-06-01T21:00:00Z,193.327,139.165,117.353,83.2,86.219,15.5,1005.688,2.1,95.7,0,101487.2,3,Friday
2018-06-02T00:00:00Z,63.128,46.309,36.643,15.012,15.466,21.3,336.336,2.1,72,0,101544,402.7,Saturday
2018-06-02T03:00:00Z,54.414,38.907,30.25,10.008,4.179,25,267.105,1.7,52,0,101518.9,830.1,Saturday
2018-06-02T06:00:00Z,47.172,32.999,24.867,8.934,4.56,25.5,246.159,3,54.6,0,101326.7,745.4,Saturday
2018-06-02T09:00:00Z,52.802,37.464,29.747,14.528,10.228,23.4,284.512,3.1,63.3,0,101207.1,227.9,Saturday
2018-06-02T12:00:00Z,95.3,68.933,58.459,45.665,48.023,19.7,486.005,2.4,80.7,0,101325.4,0,Saturday
2018-06-02T15:00:00Z,105.978,76.415,64.131,60.08,58.05,19.5,542.751,2.1,85.2,0,101292.6,0,Saturday
2018-06-02T18:00:00Z,97.036,69.988,56.808,55.611,55.25,19.3,514.908,1.5,86.5,0.02,101207.6,0,Saturday
2018-06-02T21:00:00Z,85.879,62.533,47.868,38.702,45.533,19,443.042,1.8,89.7,0.24,101229.6,0.5,Saturday
2018-06-03T00:00:00Z,72.763,53.652,39.001,19.182,18.668,18.8,292.116,3.9,77.4,0.26,101271.1,80,Sunday
2018-06-03T03:00:00Z,49.443,36.043,24.586,7.107,4.262,20.9,195.755,2.7,59.4,0.29,101242.2,331.6,Sunday
2018-06-03T06:00:00Z,49.302,36.293,25.207,6.98,3.869,23.7,197.117,3.1,59.8,0,101105.9,411.1,Sunday
2018-06-03T09:00:00Z,47.372,35.252,25.408,11.053,8.065,22.5,222.954,3.1,76.1,0,100988.7,143.6,Sunday
2018-06-03T12:00:00Z,73.591,54.128,43.74,34.032,33.561,20.6,347.326,2.2,92.4,0,101056.5,0,Sunday
2018-06-03T15:00:00Z,103.859,75.557,62.445,61.926,61.855,19.3,489.555,1.9,98.6,0,101111.2,0,Sunday
2018-06-03T18:00:00Z,149.567,107.635,90.524,100.785,84.753,19.2,741.599,1.4,98.3,0,101047,0,Sunday
2018-06-03T21:00:00Z,227.108,162.455,138.25,107.369,73.415,18.4,1192.312,1.3,98.5,0,101076.2,4.6,Sunday
2018-06-04T00:00:00Z,84.707,61.229,48.953,30.223,35.225,23.2,419.521,2.7,76.5,0,101079.8,404.9,Monday
2018-06-04T03:00:00Z,94.042,68.57,53.942,17.05,11.009,26.7,309.756,0.8,59.6,0,101035.1,696.2,Monday
2018-06-04T06:00:00Z,107.606,77.832,63.337,18.289,11.082,27.8,354.869,0.5,52.2,0,100869.6,627,Monday
2018-06-04T09:00:00Z,135.957,98.53,81.135,28.667,22.671,25.4,430.004,2.2,67.4,0.23,100836.5,207.2,Monday
2018-06-04T12:00:00Z,152.122,111.276,92.492,60.224,67.622,21.8,612.869,2.4,83.1,0,100936.1,0,Monday
2018-06-04T15:00:00Z,115.268,84.419,69.53,67.876,66.156,21,498.485,1.5,91.2,0.02,100976,0,Monday
2018-06-04T18:00:00Z,191.679,138.188,116.731,127.352,98.059,20.4,909.271,0.9,96.2,0.12,100935.6,0,Monday
2018-06-04T21:00:00Z,271.954,194.632,165.4,116.431,114.19,20.3,1197.255,1.8,95.9,0.03,100993.4,2.2,Monday
2018-06-05T00:00:00Z,188.3,134.654,113.291,57.839,74.123,22.8,757.555,3.4,82.9,0.05,101104.5,238.8,Tuesday
2018-06-05T03:00:00Z,164.031,117.052,98.642,38.51,47.008,24.9,641.137,3.2,62.9,0,101104.1,399.9,Tuesday
2018-06-05T06:00:00Z,157.029,112.123,94.518,33.093,34.815,24.3,584.088,4,65.9,0,101023.5,268.2,Tuesday
2018-06-05T09:00:00Z,170.302,122.19,103.498,43.796,47.854,23.3,619.053,3.2,72.3,0.03,100949.4,92.8,Tuesday
2018-06-05T12:00:00Z,185.959,133.961,113.952,76.528,84.583,20.9,805.855,2.9,82.6,0,101093.8,0,Tuesday
2018-06-05T15:00:00Z,165.108,119.034,100.626,94.779,84.178,20.8,721.025,2.6,93,0.27,101175.2,0,Tuesday
2018-06-05T18:00:00Z,188.46,135.11,114.881,124.245,83.766,20.1,909.195,2.5,95.2,0,101052.1,0,Tuesday
2018-06-05T21:00:00Z,193.919,138.55,118.227,97.905,74.841,18.9,1069.498,1.2,95.7,0,101017.2,3.2,Tuesday
2018-06-06T00:00:00Z,68.377,49.076,40.613,21.387,21.58,22.5,365.132,1.5,79.6,0,101150.9,362.9,Wednesday
2018-06-06T03:00:00Z,81.405,58.541,46.072,10.737,5.185,26.4,260.274,2.1,63.1,0,101133.5,718.9,Wednesday
2018-06-06T06:00:00Z,74.632,53.799,41.928,8.441,4.456,27.5,237.532,2.8,58.7,0,100980,609.3,Wednesday
2018-06-06T09:00:00Z,77.697,56.305,44.413,11.31,8.978,24.3,240.787,4.2,66.9,0,100912.8,222.8,Wednesday
2018-06-06T12:00:00Z,124.344,90.581,74.686,38.401,38.97,20.8,403.365,2.7,88.5,0,101052.1,0,Wednesday
2018-06-06T15:00:00Z,102.279,74.066,61.777,49.42,46.196,20,454.874,2.5,95.5,0,101140.3,0,Wednesday
2018-06-06T18:00:00Z,81.511,58.674,49.204,51.721,49.026,19.3,469.844,2.1,97.9,0,101055.6,0,Wednesday
2018-06-06T21:00:00Z,74.78,53.554,45.367,45.578,51.714,19,477.705,2.2,97.9,0,101050,4.8,Wednesday
2018-06-07T00:00:00Z,20.134,14.409,11.637,7.985,6.839,23.2,215.128,3.8,75.4,0,101157,443,Thursday
2018-06-07T03:00:00Z,26.759,19.107,15.228,6.547,3.541,26.3,201.489,2.9,63.3,0,101099.4,840.4,Thursday
2018-06-07T06:00:00Z,23.765,16.977,13.637,6.499,3.524,26.5,192.764,3.6,66.1,0,100925.5,772.1,Thursday
2018-06-07T09:00:00Z,26.032,18.699,15.487,10.408,8.314,24.5,206.03,3.6,72.7,0,100836.9,238.9,Thursday
2018-06-07T12:00:00Z,58.612,42.317,36.172,31.509,31.663,21,313.58,2.7,91.7,0,100958.7,0,Thursday
2018-06-07T15:00:00Z,68.757,49.953,41.208,37.604,35.254,20.1,316.23,2,96.8,0,100997.7,0,Thursday
2018-06-07T18:00:00Z,77.524,56.247,46.301,48.177,46.215,19.6,370.29,1.8,99.2,0,100884.2,0,Thursday
2018-06-07T21:00:00Z,96.697,69.937,58.181,50.203,56.934,19.6,449.313,1.7,99.7,0,100822.3,3.7,Thursday
2018-06-08T00:00:00Z,51.35,37.339,29.616,15.588,12.513,22.9,224.8,1.3,85.2,0,100864,268.6,Friday
2018-06-08T03:00:00Z,45.662,33.029,25.523,8.123,4.275,24.9,185.44,3,75,0,100834.7,398.7,Friday
2018-06-08T06:00:00Z,47.469,34.353,26.794,8.496,5.344,24.1,185.082,3.6,75.1,0,100747.3,297.5,Friday
2018-06-08T09:00:00Z,53.009,38.915,30.976,12.174,10.433,23,198.884,3,78.3,0,100694,91.6,Friday
2018-06-08T12:00:00Z,77.418,56.772,46.664,30.183,29.658,21.1,292.247,2,89.3,0,100727.9,0,Friday
2018-06-08T15:00:00Z,126.926,93.271,76.026,53.793,52.034,20.4,407.558,1.8,92.1,0,100721.2,0,Friday
2018-06-08T18:00:00Z,132.054,96.267,78.572,57.167,59.589,20.5,450.481,2.1,88.8,0,100542.7,0,Friday
2018-06-08T21:00:00Z,111.631,81.528,65.604,36.506,44.388,20,363.68,1.2,94,0,100500,2.9,Friday
2018-06-09T00:00:00Z,73.77,53.746,41.23,9.054,9.449,22.8,187.09,3.8,76.6,0,100476.5,246.2,Saturday
2018-06-09T03:00:00Z,63.684,46.045,35.479,9.081,6.905,24.3,189.083,3.5,68,0,100379.7,358.5,Saturday
2018-06-09T06:00:00Z,62.711,45.311,35.078,9.122,7.297,25.2,190.509,2.6,66,0,100219.9,326.5,Saturday
2018-06-09T09:00:00Z,61.543,44.652,34.861,12.012,10.555,23.2,203.854,3.6,81.6,0,100170.2,122.6,Saturday
2018-06-09T12:00:00Z,73.857,53.828,44.073,28.893,29.779,21.7,299.934,3.7,86.9,0,100250.8,0,Saturday
2018-06-09T15:00:00Z,56.731,40.649,33.776,38.035,36.741,20.6,331.266,1.4,93.1,0.23,100357.8,0,Saturday
2018-06-09T18:00:00Z,177.99,126.827,108.867,130.439,86.581,20.7,921.164,1.9,94.7,0.13,100205.9,0,Saturday
2018-06-09T21:00:00Z,277.489,197.404,169.75,119.409,78.471,20.5,1390.25,2.4,95.1,0.36,100180.8,1.5,Saturday
2018-06-10T00:00:00Z,151.549,107.8,91.669,44.758,70.706,21.3,651.055,2.3,91.7,0.46,100272.9,152.5,Sunday
2018-06-10T03:00:00Z,43.584,31.039,25.772,12.471,14.492,23.6,237.982,2.7,74.9,0.5,100270.3,368.2,Sunday
2018-06-10T06:00:00Z,53.32,38.071,32.241,13.628,12.429,24.3,247.26,1.8,73.8,1.05,100143.6,422.2,Sunday
2018-06-10T09:00:00Z,75.872,54.307,46.472,21.482,21.785,23.3,290.709,3.1,77.5,0.17,100063.3,199.9,Sunday
2018-06-10T12:00:00Z,122.249,87.99,75.888,53.499,60.309,19.9,489.074,1.9,92.9,0,100172.8,0,Sunday
2018-06-10T15:00:00Z,242.859,174.105,150.383,140.439,74.71,18.8,1113.581,1.7,96.8,0,100257,0,Sunday
2018-06-10T18:00:00Z,355.466,253.611,218.967,195.283,82.397,18.7,1799.211,1,96.9,0.02,100152.1,0,Sunday
2018-06-10T21:00:00Z,311.006,221.657,190.401,136.074,82.958,17.8,1589.663,1.7,99.6,0,100179.1,6,Sunday
2018-06-11T00:00:00Z,217.538,154.99,131.743,62.122,77.578,23.7,946.859,3,76.7,0,100227.7,482.1,Monday
2018-06-11T03:00:00Z,107.799,76.887,64.457,23.484,20.277,27.8,502.994,4.8,50.4,0.03,100172.4,831.6,Monday
2018-06-11T06:00:00Z,109.628,78.272,64.935,19.196,10.643,27.8,442.988,5.1,51.3,0,100034.4,703.2,Monday
2018-06-11T09:00:00Z,124.389,89.177,74.623,26.561,18.863,26.8,469.011,3.2,56,0,100009.9,240.4,Monday
2018-06-11T12:00:00Z,208.861,150.353,128.915,60.098,80.608,21.2,860.899,2,87.8,0,100203.3,0,Monday
2018-06-11T15:00:00Z,118.111,84.463,72.235,61.949,71.341,20.3,714.521,1.6,92.7,0,100352.1,0,Monday
2018-06-11T18:00:00Z,152.947,108.963,93.264,88.345,91.475,19.5,907.329,1.6,96.1,0,100335.3,0,Monday
2018-06-11T21:00:00Z,170.853,121.713,104.161,70.019,88.692,19.2,993.39,1.7,98.1,0,100383,4.3,Monday
2018-06-12T00:00:00Z,136.701,97.513,82.715,31.074,31.399,24.5,721.035,2.4,74.4,0,100446.8,399.9,Tuesday
2018-06-12T03:00:00Z,110.797,79.122,66.577,23.758,11.371,29.6,561.678,2.6,56.7,0,100398.7,778.3,Tuesday
2018-06-12T06:00:00Z,105.616,75.549,63.577,24.115,11.106,29.8,529.687,3.2,60.1,0.1,100274.8,685.5,Tuesday
2018-06-12T09:00:00Z,109.887,78.976,66.829,30.92,21.497,28.3,554.089,3.9,61.5,0.02,100167.6,248.7,Tuesday
2018-06-12T12:00:00Z,105.267,75.755,64.37,43.122,39.34,23.7,597.139,3.5,79.9,0,100268.1,0,Tuesday
2018-06-12T15:00:00Z,111.881,80.17,67.478,48.635,36.242,23.2,536.805,3.8,77,0,100270.6,0,Tuesday
2018-06-12T18:00:00Z,107.823,77.061,65.051,57.831,44.354,22.4,568.928,3.3,79.3,0,100258.8,0,Tuesday
2018-06-12T21:00:00Z,113.616,81.148,68.824,57.697,54.665,21.4,623.711,3.2,82.2,0,100280.8,6,Tuesday
2018-06-13T00:00:00Z,90.14,64.299,54.279,31.001,20.64,26.7,456.252,4.2,65,0,100360.6,497.7,Wednesday
2018-06-13T03:00:00Z,70.944,50.137,41.988,16.99,8.017,30.8,360.679,3.6,50.5,0,100257.7,848.1,Wednesday
2018-06-13T06:00:00Z,48.917,34.464,28.939,12.901,6.279,30.9,309.806,4.4,47.5,0,100149.1,653.5,Wednesday
2018-06-13T09:00:00Z,66.682,48.071,40.13,14.824,11.37,27.6,343.822,5.2,67.9,0,100139.4,234.6,Wednesday
2018-06-13T12:00:00Z,93.648,67.438,55.896,17.132,13.942,23.6,389.396,5.3,82.7,0,100256.7,0,Wednesday
2018-06-13T15:00:00Z,52.319,37.504,31.113,19.741,15.448,23.1,357.172,5.5,89.5,0,100340.3,0,Wednesday
2018-06-13T18:00:00Z,53.431,38.31,31.355,24.686,20.01,22.3,338.202,4.3,92.8,0,100242.2,0,Wednesday
2018-06-13T21:00:00Z,65.1,47.014,38.066,30.341,28.938,21.3,363.7,3.2,96.3,0,100220.6,6,Wednesday
2018-06-14T00:00:00Z,45.229,32.682,24.818,11.036,7.254,25.5,243.601,2.9,72.4,0,100262.9,494.8,Thursday
2018-06-14T03:00:00Z,18.504,13.236,10.535,6.242,3.221,28.3,207.532,3.4,56.7,0,100230.6,887.2,Thursday
2018-06-14T06:00:00Z,23.49,16.719,13.02,5.927,3.501,28,206.143,4.5,59.5,0,100153.1,758.9,Thursday
2018-06-14T09:00:00Z,26.591,19.044,14.957,8.956,6.46,25.6,214.44,4.6,70.5,0,100100.8,267.6,Thursday
2018-06-14T12:00:00Z,48.439,34.772,29.186,26.949,26.384,21.8,297.585,2.5,93.7,0,100229.3,0,Thursday
2018-06-14T15:00:00Z,59.997,43.581,35.061,36.12,33.198,21,321.024,2.5,97.6,0,100403.5,0,Thursday
2018-06-14T18:00:00Z,63.572,46.011,36.863,41.242,37.383,19.6,339.03,1.7,95.2,0,100313.6,0,Thursday
2018-06-14T21:00:00Z,80.17,57.911,47.139,46.2,51.395,18.5,418.186,1.7,95.2,0,100397.6,6,Thursday
2018-06-15T00:00:00Z,35.695,25.672,18.894,10.013,6.976,24.6,191.495,2.6,69.4,0,100515.5,491,Friday
2018-06-15T03:00:00Z,37.446,26.576,18.995,5.756,2.98,27.5,164.498,3.6,54.9,0,100609.1,871.5,Friday
2018-06-15T06:00:00Z,29.143,20.65,15.489,5.596,3.204,27.5,172.899,4.5,57,0,100521.3,760.4,Friday
2018-06-15T09:00:00Z,23.033,16.231,12.668,7.137,5.453,25.3,187.501,5,69.8,0,100554.6,269.9,Friday
2018-06-15T12:00:00Z,44.8,31.785,25.619,20.236,19.493,22.5,236.409,3.8,88.3,0,100668.3,0,Friday
2018-06-15T15:00:00Z,44.596,30.829,23.436,17.321,15.293,21.7,217.876,4,91.3,0,100835.2,0,Friday
2018-06-15T18:00:00Z,51.559,35.245,26.355,21.372,19.424,20.9,234.831,3.2,92.6,0,100759.9,0,Friday
2018-06-15T21:00:00Z,62.958,43.826,34.802,28.369,30.884,20.4,288.673,3,92.3,0,100780.4,4.5,Friday
2018-06-16T00:00:00Z,30.296,19.535,11.906,5.585,3.963,23.1,148.539,4.9,71.9,0,100932.6,415.9,Saturday
2018-06-16T03:00:00Z,39.571,25.509,15.707,4.786,2.789,25.2,139.56,4.4,60.4,0,101018.3,832,Saturday
2018-06-16T06:00:00Z,38.582,24.311,14.402,5.061,3.356,25.5,134.385,4.6,59.3,0,100910.3,729.5,Saturday
2018-06-16T09:00:00Z,38.044,23.952,13.914,6.868,5.62,23,138.395,4.5,71.8,0,100813.6,251.7,Saturday
2018-06-16T12:00:00Z,55.295,37.896,28.404,22.995,22.24,20.9,218.7,2.6,83.9,0,100854.6,0,Saturday
2018-06-16T15:00:00Z,60.726,42.649,34.251,35.193,32.845,21.4,282.925,4,82.1,0,100900,0,Saturday
2018-06-16T18:00:00Z,73.513,51.966,42.645,41.547,40.638,20.8,340.907,2.2,89.4,0,100768.8,0,Saturday
2018-06-16T21:00:00Z,96.683,68.68,57.717,47.161,56.303,20.4,444.406,1.8,92.7,0,100817.1,3.4,Saturday
2018-06-17T00:00:00Z,41.669,28.896,22.464,5.796,4.735,24.4,177.941,4.5,74.7,0.05,100883.3,228.4,Sunday
2018-06-17T03:00:00Z,40.918,28.01,20.807,5.575,3.806,25.7,167.609,4.7,71.6,0.1,100784.2,434.2,Sunday
2018-06-17T06:00:00Z,36.95,25.283,18.722,5.314,3.78,26.6,158.068,4.9,65.9,0.03,100649.8,540.7,Sunday
2018-06-17T09:00:00Z,40.239,27.752,20.997,7.168,5.476,25.6,166.304,4.9,70,0.01,100537.4,250.7,Sunday
2018-06-17T12:00:00Z,63.233,44.657,36.293,17.903,17.157,22.1,230.549,3.8,89.9,0,100580.7,0,Sunday
2018-06-17T15:00:00Z,72.613,51.209,41.717,19.746,18.312,21.5,250.76,3.6,96.4,0,100613,0,Sunday
2018-06-17T18:00:00Z,77.175,54.432,44.572,26.99,25.159,21.6,284.944,3.1,98,0,100496.1,0,Sunday
2018-06-17T21:00:00Z,75.526,53.117,43.383,27.778,28.64,22,298.304,2.9,96.3,0,100449.1,1.9,Sunday
2018-06-18T00:00:00Z,50.175,34.225,25.615,8.779,6.756,24.6,187.107,4.2,82.7,0,100510,230.3,Monday
2018-06-18T03:00:00Z,56.234,38.116,27.909,6.736,3.621,29.4,177.658,3.8,57.9,0,100401.9,629.5,Monday
2018-06-18T06:00:00Z,51.264,34.561,24.868,5.889,3.393,30.3,164.268,4.6,56.1,0,100274.7,648.2,Monday
2018-06-18T09:00:00Z,44.599,30.419,22.593,8.286,6.182,27.9,159.723,4.7,70.3,0,100195.8,227.7,Monday
2018-06-18T12:00:00Z,71.799,50.9,42.589,22.238,22.223,24.3,249.584,3.4,94.4,0,100270.6,0,Monday
2018-06-18T15:00:00Z,61.747,43.697,36.547,22.982,21.11,24.1,237.03,2.9,96.6,0,100272.1,0,Monday
2018-06-18T18:00:00Z,63.325,45.007,38.504,33.239,29.941,23.5,284.095,2.5,98.3,0,100115.7,0,Monday
2018-06-18T21:00:00Z,65.808,46.749,40.221,46.201,46.536,24,364.478,2.6,96.7,0,100083.2,3.1,Monday
2018-06-19T00:00:00Z,53.154,37.687,32.247,28.466,24.917,27.7,267.118,2.3,79.1,0,100068.6,345.1,Tuesday
2018-06-19T03:00:00Z,65.486,46.142,38.765,13.972,8.818,31.6,246.112,2.4,64.8,0.03,99901.9,506.6,Tuesday
2018-06-19T06:00:00Z,74.264,52.255,43.681,14.743,7.593,27.7,267.249,2.5,85.2,6.25,99871.3,307,Tuesday
2018-06-19T09:00:00Z,101.663,72.149,61.403,23.254,19.705,27.2,328.03,2.6,87.4,2.72,99894.7,124,Tuesday
2018-06-19T12:00:00Z,287.357,206.479,179.331,89.358,70.184,23.8,959.347,4.1,89.8,0.04,100016,0,Tuesday
2018-06-19T15:00:00Z,87.835,62.488,53.162,40.345,39.703,22.8,342.739,3.4,94.3,0.76,100165.6,0,Tuesday
2018-06-19T18:00:00Z,45.457,32.009,26.851,30.59,30.343,21.8,245.909,4.1,90.6,0.03,100160.3,0,Tuesday
2018-06-19T21:00:00Z,40.798,28.709,24.165,24.979,26.446,21.7,232.81,3.7,87,0,100237.2,1.9,Tuesday
2018-06-20T00:00:00Z,28.931,20.192,16.398,13.401,13.229,22.3,175.512,4,91.3,0.48,100367.3,129.1,Wednesday
2018-06-20T03:00:00Z,21.519,14.806,11.458,8.637,8.01,22.1,149.351,4.8,92.6,1.17,100510.9,172.9,Wednesday
2018-06-20T06:00:00Z,27.519,19.392,15.961,11.57,10.805,22.3,165.832,3.9,91.6,1.4,100438.8,118.3,Wednesday
2018-06-20T09:00:00Z,31.029,21.89,17.934,13.959,13.245,21.6,182.984,3.8,92.4,4.97,100430.9,47.7,Wednesday
2018-06-20T12:00:00Z,59.03,42.223,35.854,33.064,35.681,21.3,294.709,2.8,88.3,0.15,100564.2,0,Wednesday
2018-06-20T15:00:00Z,77.291,55.178,47.565,56.458,57.856,20.7,419.502,1.9,90.8,0,100690,0,Wednesday
2018-06-20T18:00:00Z,117.634,83.618,72.088,84.749,68.877,20.4,611.274,2,93,0,100622.4,0,Wednesday
2018-06-20T21:00:00Z,145.97,103.626,89.284,75.833,65.816,19.4,761.913,1.9,95.6,0,100706.5,4.6,Wednesday
2018-06-21T00:00:00Z,30.835,21.592,17.708,11.193,11.731,23.6,206.294,3.6,75.9,0,100805.1,448.3,Thursday
2018-06-21T03:00:00Z,30.377,21.079,16.162,6.013,2.84,25.7,168.794,3,65.6,0,100858,844.5,Thursday
2018-06-21T06:00:00Z,32.874,22.993,17.677,6.438,3.391,25.8,163.486,3.7,63.4,0,100800.2,774.3,Thursday
2018-06-21T09:00:00Z,36.377,25.736,20.1,9.468,7.128,24,174.791,3.6,71.3,0,100732.7,273.2,Thursday
2018-06-21T12:00:00Z,71.207,51.345,42.792,34.986,36.404,20.6,305.647,2,88.5,0,100834.8,0,Thursday
2018-06-21T15:00:00Z,111.068,80.01,66.192,57.775,56.042,20.5,412.724,2.2,91.5,0,100878.4,0,Thursday
