validdate;pm10:ugm3;pm2p5:ugm3;pm1:ugm3;so2:ugm3;no2:ugm3;t_2m:C;co:ugm3;wind_speed_10m:ms;relative_humidity_2m:p;precip_1h:mm;sfc_pressure:Pa;global_rad:W
2019-01-15T18:00:00Z;60.896;44.495;38.877;58.755;50.072;0.1;464.185;5.1;39.0;0.00;102838.3;0.0
2019-01-15T21:00:00Z;68.814;50.351;44.130;66.363;48.037;-1.0;584.196;4.2;40.2;0.00;102741.7;0.0
2019-01-16T00:00:00Z;82.069;60.029;52.616;62.169;42.410;-1.8;714.778;3.7;44.1;0.00;102840.9;44.5
2019-01-16T03:00:00Z;105.091;76.315;66.494;46.350;28.552;1.2;618.343;1.7;44.6;0.00;102835.6;352.4
2019-01-16T06:00:00Z;107.381;77.602;66.879;39.055;28.098;4.3;557.316;1.0;46.6;0.00;102505.8;305.4
2019-01-16T09:00:00Z;133.764;96.909;83.522;62.030;53.920;4.3;822.376;0.1;56.9;0.00;102483.9;71.7
2019-01-16T12:00:00Z;291.010;213.211;186.197;128.476;62.034;2.5;2717.548;1.5;71.0;0.00;102621.6;0.0
2019-01-16T15:00:00Z;277.762;203.808;178.350;186.062;67.667;1.9;2972.194;1.8;78.2;0.00;102634.4;0.0
2019-01-16T18:00:00Z;284.586;208.742;182.675;215.135;70.593;0.4;3093.693;1.9;84.8;0.00;102595.7;0.0
2019-01-16T21:00:00Z;278.049;204.191;178.821;159.180;70.117;-0.6;3163.469;1.8;88.9;0.00;102573.9;0.0
2019-01-17T00:00:00Z;335.557;246.472;216.052;101.070;75.808;0.2;3782.324;0.8;87.2;0.00;102647.6;43.5
2019-01-17T03:00:00Z;222.014;160.564;138.605;43.593;67.245;4.9;1074.286;2.0;75.0;0.00;102716.3;405.5
2019-01-17T06:00:00Z;192.190;138.717;118.084;34.616;41.839;7.4;744.740;2.0;65.3;0.00;102504.4;471.9
2019-01-17T09:00:00Z;228.435;165.481;141.440;72.387;72.493;6.8;1210.526;1.0;73.8;0.00;102393.7;73.7
2019-01-17T12:00:00Z;304.137;221.725;191.369;111.148;71.832;2.3;2423.463;2.2;89.0;0.00;102412.5;0.0
2019-01-17T15:00:00Z;271.568;198.493;171.646;170.559;74.989;0.6;2627.235;3.1;93.0;0.00;102408.6;0.0
2019-01-17T18:00:00Z;267.620;195.820;169.581;194.357;76.656;0.5;2805.897;2.7;91.0;0.00;102271.2;0.0
2019-01-17T21:00:00Z;243.056;177.790;153.939;135.108;68.441;0.4;2641.144;2.3;92.8;0.00;102082.2;0.0
2019-01-18T00:00:00Z;234.775;171.459;148.372;84.476;60.966;1.3;2508.638;2.4;93.1;0.00;102165.6;54.9
2019-01-18T03:00:00Z;172.562;124.889;106.461;41.206;56.519;6.7;1290.205;3.1;73.8;0.00;102191.7;507.2
2019-01-18T06:00:00Z;138.908;100.295;84.801;31.984;37.247;9.1;928.645;2.1;66.2;0.00;101780.0;485.2
2019-01-18T09:00:00Z;160.199;116.029;98.821;63.045;76.445;8.0;1212.295;2.8;68.4;0.00;101711.2;57.6
2019-01-18T12:00:00Z;317.711;232.226;201.345;134.230;78.561;5.5;3032.727;1.6;84.5;0.00;101812.6;0.0
2019-01-18T15:00:00Z;155.552;113.694;97.982;121.794;81.143;5.5;1705.078;1.0;86.1;0.00;101922.2;0.0
2019-01-18T18:00:00Z;193.969;142.265;123.399;194.670;77.522;5.3;2230.556;0.8;89.4;0.00;101887.6;0.0
2019-01-18T21:00:00Z;277.012;203.766;177.779;179.603;79.485;4.8;3311.371;1.3;91.0;0.00;101805.5;0.0
2019-01-19T00:00:00Z;268.270;196.552;171.050;99.002;70.957;5.1;2984.157;1.4;88.8;0.00;101972.4;16.6
2019-01-19T03:00:00Z;227.270;164.595;140.912;47.018;60.699;6.6;1468.422;1.4;79.3;0.00;102092.1;119.2
2019-01-19T06:00:00Z;162.709;117.585;100.245;31.401;40.652;7.3;1014.957;2.0;75.3;0.00;101889.1;85.8
2019-01-19T09:00:00Z;195.399;141.416;120.895;58.110;66.244;7.1;1253.196;2.4;78.3;0.00;101953.6;11.7
2019-01-19T12:00:00Z;227.938;165.498;141.889;89.428;70.777;6.2;1620.392;2.4;81.8;0.00;102183.2;0.0
2019-01-19T15:00:00Z;175.801;127.686;109.296;85.461;68.904;5.8;1410.600;3.7;80.5;0.00;102386.8;0.0
2019-01-19T18:00:00Z;223.353;162.319;138.752;85.872;79.482;4.3;1636.904;5.1;81.1;0.00;102439.4;0.0
2019-01-19T21:00:00Z;249.830;181.840;154.989;85.022;90.727;1.7;1807.596;4.7;88.4;0.00;102544.9;0.0
2019-01-20T00:00:00Z;260.192;189.433;161.176;74.973;87.954;0.8;1900.056;4.8;88.3;0.00;102697.8;48.9
2019-01-20T03:00:00Z;254.240;184.723;156.139;58.189;74.713;5.9;1632.398;5.8;64.3;0.00;102897.0;489.4
2019-01-20T06:00:00Z;221.467;160.747;135.171;47.709;68.160;8.7;1362.896;5.8;51.4;0.00;102630.5;487.9
2019-01-20T09:00:00Z;189.523;137.909;115.362;50.536;83.330;7.6;1241.683;4.3;47.0;0.00;102711.5;55.0
2019-01-20T12:00:00Z;182.815;133.519;111.376;62.553;102.322;5.8;1334.606;5.1;50.2;0.00;102830.4;0.0
2019-01-20T15:00:00Z;133.558;97.813;81.155;69.766;87.649;4.4;1237.065;4.0;58.8;0.00;102914.9;0.0
2019-01-20T18:00:00Z;146.375;107.634;89.268;101.624;84.540;2.2;1393.942;3.3;68.8;0.00;102856.9;0.0
2019-01-20T21:00:00Z;160.199;118.089;98.163;108.144;78.166;0.8;1575.935;2.1;75.2;0.00;102683.8;0.0
2019-01-21T00:00:00Z;193.348;142.563;119.455;92.315;66.387;0.5;1934.960;1.9;77.3;0.00;102788.6;57.5
2019-01-21T03:00:00Z;214.748;157.404;128.358;53.870;89.726;6.0;1231.537;1.7;52.0;0.00;102862.5;513.3
2019-01-21T06:00:00Z;173.605;127.227;101.779;37.119;50.220;9.1;755.459;2.3;38.1;0.00;102483.1;530.9
2019-01-21T09:00:00Z;190.597;139.878;113.673;62.735;69.113;8.4;1024.278;2.3;44.6;0.00;102356.3;83.0
2019-01-21T12:00:00Z;228.584;167.981;139.150;97.887;71.601;4.2;1633.964;2.6;65.9;0.00;102406.2;0.0
2019-01-21T15:00:00Z;199.155;146.412;121.352;112.721;69.195;2.7;1488.572;2.5;74.9;0.00;102459.2;0.0
2019-01-21T18:00:00Z;209.072;153.555;127.632;124.916;65.234;1.4;1567.896;2.4;79.3;0.00;102362.9;0.0
2019-01-21T21:00:00Z;223.431;164.117;137.211;117.016;61.990;0.3;1798.765;2.3;81.8;0.00;102290.2;0.0
2019-01-22T00:00:00Z;247.680;181.702;152.845;87.645;57.660;0.7;2052.650;1.9;81.7;0.00;102367.0;61.3
2019-01-22T03:00:00Z;204.858;149.240;124.090;46.391;51.881;7.1;1166.952;2.6;62.7;0.00;102458.8;536.3
2019-01-22T06:00:00Z;150.355;109.276;90.367;29.850;29.486;11.9;779.111;3.1;47.4;0.00;102160.0;548.3
2019-01-22T09:00:00Z;123.324;89.996;75.238;56.066;57.909;10.8;829.159;2.1;53.4;0.00;102017.9;88.9
2019-01-22T12:00:00Z;181.587;132.905;113.205;101.768;74.634;5.9;1579.554;2.9;74.7;0.00;102026.6;0.0
2019-01-22T15:00:00Z;161.733;118.474;101.276;130.592;75.922;3.4;1555.861;2.9;83.4;0.00;102014.2;0.0
2019-01-22T18:00:00Z;184.554;135.322;115.999;171.382;73.389;1.2;1890.295;3.6;87.9;0.00;102031.9;0.0
2019-01-22T21:00:00Z;215.641;158.264;136.375;154.422;69.832;0.5;2340.659;3.4;89.1;0.00;101965.7;0.0
2019-01-23T00:00:00Z;268.637;196.841;170.416;102.296;69.297;1.6;2914.589;1.6;91.0;0.00;102043.5;63.1
2019-01-23T03:00:00Z;144.170;104.628;88.752;45.572;62.044;8.8;1188.434;2.1;58.5;0.00;102189.1;538.7
2019-01-23T06:00:00Z;77.743;56.250;47.333;25.573;26.816;12.8;590.551;2.3;40.8;0.00;101872.2;551.8
2019-01-23T09:00:00Z;90.413;65.659;56.100;57.267;61.051;10.9;774.905;1.7;52.8;0.00;101853.4;91.8
2019-01-23T12:00:00Z;153.610;112.395;97.521;103.372;76.620;5.0;1669.671;3.0;67.1;0.00;101987.6;0.0
2019-01-23T15:00:00Z;161.948;119.109;104.368;158.925;81.276;4.3;2202.096;2.9;71.5;0.00;101955.0;0.0
2019-01-23T18:00:00Z;158.651;116.569;101.997;168.596;81.844;3.1;2221.310;2.5;79.8;0.00;101922.7;0.0
2019-01-23T21:00:00Z;147.362;108.005;94.100;117.696;75.882;3.0;1986.116;2.8;81.0;0.00;101866.3;0.0
2019-01-24T00:00:00Z;139.587;101.861;88.204;72.291;69.030;3.8;1682.612;3.9;77.6;0.00;101950.9;62.5
2019-01-24T03:00:00Z;103.201;74.723;63.328;31.831;38.005;10.5;792.878;4.5;51.2;0.00;101959.3;533.8
2019-01-24T06:00:00Z;83.551;60.370;50.967;23.984;22.587;13.6;546.247;3.4;42.7;0.00;101681.9;500.0
2019-01-24T09:00:00Z;107.198;77.702;66.323;55.237;61.309;12.6;789.672;1.5;53.3;0.00;101608.8;52.1
2019-01-24T12:00:00Z;146.212;106.525;91.811;89.171;80.943;9.3;1288.965;2.5;66.0;0.00;101739.4;0.0
2019-01-24T15:00:00Z;141.522;103.547;90.036;132.717;79.396;9.4;1608.212;2.1;61.2;0.00;101812.8;0.0
2019-01-24T18:00:00Z;188.322;138.127;120.599;201.765;80.563;8.4;2217.382;1.7;67.5;0.00;101872.0;0.0
2019-01-24T21:00:00Z;291.566;214.281;187.775;194.930;89.618;8.2;3579.199;2.0;68.2;0.00;101931.9;0.0
2019-01-25T00:00:00Z;270.748;197.763;172.698;106.457;79.196;8.9;3093.610;2.5;64.2;0.00;102127.4;20.0
2019-01-25T03:00:00Z;181.344;130.821;113.028;53.171;67.824;10.3;1380.034;4.8;53.8;0.00;102381.9;229.1
2019-01-25T06:00:00Z;157.754;113.554;97.381;42.994;56.154;11.0;1076.480;7.0;48.0;0.00;102373.5;229.2
2019-01-25T09:00:00Z;192.500;139.178;118.353;51.896;79.514;10.7;1332.782;5.8;53.0;0.00;102529.9;22.5
2019-01-25T12:00:00Z;199.851;146.171;120.687;58.667;94.390;8.1;1400.694;6.2;57.9;0.00;102738.2;0.0
2019-01-25T15:00:00Z;191.400;141.597;113.495;68.149;104.137;6.0;1357.197;6.0;63.0;0.00;102895.2;0.0
2019-01-25T18:00:00Z;165.539;123.337;97.310;77.799;96.588;4.2;1225.878;4.9;67.8;0.00;102938.1;0.0
2019-01-25T21:00:00Z;134.761;100.523;79.551;75.686;77.247;3.0;1068.709;4.3;73.3;0.00;102931.4;0.0
2019-01-26T00:00:00Z;131.436;97.407;79.044;69.809;59.388;2.5;1100.499;3.7;75.6;0.00;103073.3;61.3
2019-01-26T03:00:00Z;118.410;87.148;69.710;38.507;34.898;7.2;750.070;2.6;64.5;0.00;103138.6;447.6
2019-01-26T06:00:00Z;101.833;74.740;59.124;29.365;25.345;8.6;567.891;0.9;63.2;0.00;102797.0;258.1
2019-01-26T09:00:00Z;102.504;75.215;60.443;45.271;44.364;8.0;634.177;1.5;62.1;0.00;102691.2;33.5
2019-01-26T12:00:00Z;191.893;141.217;119.674;119.277;59.649;6.4;1828.010;1.1;73.9;0.00;102648.3;0.0
2019-01-26T15:00:00Z;230.140;169.587;144.391;173.848;64.264;5.2;2326.957;1.6;76.5;0.00;102658.0;0.0
2019-01-26T18:00:00Z;195.059;143.797;123.315;182.347;63.660;4.3;2083.103;1.6;71.6;0.00;102583.9;0.0
2019-01-26T21:00:00Z;177.642;130.840;112.855;129.600;57.807;2.7;1922.615;1.9;69.4;0.00;102507.6;0.0
2019-01-27T00:00:00Z;181.575;133.228;115.100;84.902;52.382;3.2;1856.861;2.4;68.7;0.00;102557.3;49.2
2019-01-27T03:00:00Z;95.860;69.514;59.070;40.746;34.395;6.9;661.636;3.2;53.3;0.00;102530.6;388.9
2019-01-27T06:00:00Z;90.998;65.658;55.208;34.711;31.017;9.4;487.805;1.2;46.1;0.00;102165.5;214.9
2019-01-27T09:00:00Z;135.080;97.755;83.142;69.124;59.224;8.3;850.823;1.1;55.4;0.00;102055.3;16.0
2019-01-27T12:00:00Z;255.997;186.754;161.675;126.557;61.161;6.9;2263.564;2.9;59.6;0.00;102086.8;0.0
2019-01-27T15:00:00Z;190.334;138.508;119.268;135.914;64.873;6.3;1561.890;2.2;57.8;0.00;102124.2;0.0
2019-01-27T18:00:00Z;224.598;163.541;141.247;178.875;62.814;5.7;1896.531;1.7;64.0;0.00;102077.6;0.0
2019-01-27T21:00:00Z;207.801;151.126;130.033;129.867;56.000;5.0;1612.063;2.8;71.3;0.10;102092.2;0.0
2019-01-28T00:00:00Z;232.955;169.384;145.776;103.970;49.119;5.3;1766.167;1.0;70.8;0.02;102214.7;10.8
2019-01-28T03:00:00Z;203.045;147.068;124.441;57.228;47.480;5.9;1043.862;1.9;70.2;0.18;102319.3;54.7
2019-01-28T06:00:00Z;192.662;139.348;117.413;47.262;48.630;5.6;856.551;2.0;86.2;0.26;102144.0;73.0
2019-01-28T09:00:00Z;204.555;148.091;125.203;60.980;52.235;6.0;979.858;1.8;90.8;0.07;102131.5;12.4
2019-01-28T12:00:00Z;230.589;167.575;142.486;94.895;50.954;5.8;1353.074;2.0;93.7;0.03;102208.1;0.0
2019-01-28T15:00:00Z;169.270;123.546;104.683;96.828;57.466;4.8;1093.195;2.4;90.8;0.00;102288.1;0.0
2019-01-28T18:00:00Z;170.716;125.069;106.692;141.902;55.669;4.4;1368.111;1.7;91.4;0.00;102251.0;0.0
2019-01-28T21:00:00Z;169.134;124.155;106.497;135.773;52.425;4.0;1559.114;1.8;91.6;0.00;102167.5;0.0
2019-01-29T00:00:00Z;200.268;146.453;126.202;107.919;49.080;3.9;1793.478;1.9;91.0;0.00;102241.0;21.2
2019-01-29T03:00:00Z;172.459;125.194;107.052;61.204;50.484;5.3;1204.399;0.7;86.6;0.15;102326.2;97.7
2019-01-29T06:00:00Z;169.508;122.536;104.304;48.482;50.513;6.1;986.763;0.8;87.8;0.21;102059.5;74.1
2019-01-29T09:00:00Z;190.171;137.612;117.513;67.654;54.329;5.7;1185.627;1.6;90.7;0.10;102037.0;20.2
2019-01-29T12:00:00Z;315.654;230.323;199.330;140.706;57.314;5.5;2652.614;1.3;92.3;0.01;102129.7;0.0
2019-01-29T15:00:00Z;287.299;210.346;182.236;195.175;62.677;5.5;2707.954;0.8;92.9;0.00;102124.1;0.0
2019-01-29T18:00:00Z;325.763;238.825;207.268;251.007;71.462;5.5;3231.915;1.0;94.3;0.09;101979.9;0.0
2019-01-29T21:00:00Z;435.518;320.016;278.909;228.425;90.628;4.9;4633.578;0.8;96.4;0.00;101888.1;0.0
2019-01-30T00:00:00Z;444.437;325.233;282.917;136.528;89.457;5.3;4437.176;1.6;95.5;0.26;101937.9;12.8
2019-01-30T03:00:00Z;179.396;130.150;111.928;52.470;57.711;6.6;1508.355;2.1;91.9;0.19;101988.2;64.6
2019-01-30T06:00:00Z;150.280;108.664;93.485;45.462;56.033;7.7;1267.176;2.3;87.7;0.56;101569.7;78.6
2019-01-30T09:00:00Z;132.860;96.252;83.184;52.608;53.316;7.3;1293.566;2.6;93.0;0.37;101529.9;15.0
2019-01-30T12:00:00Z;103.195;75.202;65.396;57.891;52.543;6.6;1361.129;3.5;94.1;1.24;101572.2;0.0
2019-01-30T15:00:00Z;38.718;28.928;25.624;31.357;57.559;4.3;1219.897;8.2;90.1;1.96;101813.6;0.0
2019-01-30T18:00:00Z;28.944;21.655;19.224;44.507;56.436;1.6;907.104;5.9;98.2;2.82;102091.9;0.0
2019-01-30T21:00:00Z;20.799;15.544;13.791;43.617;51.205;1.6;656.632;6.5;87.3;0.02;102361.7;0.0
2019-01-31T00:00:00Z;32.301;23.914;21.109;48.114;55.770;1.6;954.605;5.7;86.5;0.00;102652.5;53.5
2019-01-31T03:00:00Z;45.836;33.657;29.466;41.662;44.480;4.1;980.752;6.5;71.9;0.00;103008.0;266.7
2019-01-31T06:00:00Z;47.906;35.020;30.156;33.918;37.276;5.8;812.370;5.0;64.2;0.00;102807.5;308.7
2019-01-31T09:00:00Z;51.709;37.984;31.944;33.882;37.394;4.8;725.792;3.5;63.7;0.00;102856.0;60.1
2019-01-31T12:00:00Z;92.993;68.771;58.241;85.825;74.623;2.8;1182.789;1.8;77.2;0.00;102906.5;0.0
2019-01-31T15:00:00Z;116.287;87.119;71.319;116.125;65.949;1.1;1274.997;2.2;88.3;0.00;102912.5;0.0
2019-01-31T18:00:00Z;159.602;119.644;98.764;169.610;63.826;-1.0;1761.865;2.1;92.1;0.00;102923.7;0.0
2019-01-31T21:00:00Z;224.053;167.655;140.644;170.758;70.525;-0.5;2601.486;1.6;94.7;0.00;102777.2;0.0
2019-02-01T00:00:00Z;249.928;186.395;156.495;115.106;67.093;-0.5;2753.388;0.6;98.4;0.00;102714.1;65.1
2019-02-01T03:00:00Z;126.958;95.282;73.534;44.999;44.877;4.7;968.321;0.9;71.4;0.00;102643.9;509.9
2019-02-01T06:00:00Z;109.177;81.448;62.474;34.935;27.527;7.4;762.672;2.4;60.9;0.00;102165.6;503.7
2019-02-01T09:00:00Z;103.123;76.461;60.284;44.005;38.632;7.0;776.534;2.4;62.6;0.00;101961.0;102.9
2019-02-01T12:00:00Z;141.159;104.182;86.548;96.505;77.561;3.6;1392.134;2.4;86.3;0.00;101822.0;0.0
2019-02-01T15:00:00Z;98.524;72.456;61.745;105.390;73.289;5.6;1344.231;4.2;75.9;0.00;101655.7;0.0
2019-02-01T18:00:00Z;92.602;67.668;58.572;104.907;66.462;5.4;1297.217;3.8;79.2;0.00;101494.7;0.0
2019-02-01T21:00:00Z;90.918;66.293;57.612;91.164;61.155;5.8;1271.484;3.7;79.9;0.00;101105.9;0.0
2019-02-02T00:00:00Z;98.568;71.520;62.202;70.861;54.540;5.8;1222.153;3.7;80.6;0.02;101123.9;20.1
2019-02-02T03:00:00Z;97.407;70.043;60.774;48.773;43.154;8.3;1032.865;2.1;73.7;0.00;101040.3;123.8
2019-02-02T06:00:00Z;107.836;77.207;66.889;45.064;43.422;9.7;979.978;1.4;76.3;0.01;100757.5;133.1
2019-02-02T09:00:00Z;136.746;98.110;85.121;65.969;68.869;10.2;1196.155;2.7;84.6;0.04;100636.1;34.8
2019-02-02T12:00:00Z;165.553;119.457;103.984;95.584;69.244;8.4;1587.620;3.3;95.0;0.14;100896.0;0.0
2019-02-02T15:00:00Z;142.886;103.433;90.188;102.312;62.539;8.1;1549.512;2.6;93.2;1.19;101046.5;0.0
2019-02-02T18:00:00Z;138.689;100.784;88.045;123.536;61.900;7.9;1675.485;3.6;91.7;0.53;101218.8;0.0
2019-02-02T21:00:00Z;121.959;88.717;77.154;92.770;65.543;7.7;1473.132;3.3;86.7;0.00;101300.8;0.0
2019-02-03T00:00:00Z;135.951;98.831;84.487;64.687;68.952;7.8;1303.691;4.6;74.4;0.01;101660.2;10.6
2019-02-03T03:00:00Z;148.655;107.921;91.032;51.167;47.316;7.9;1152.377;4.9;70.2;0.21;102022.7;128.4
2019-02-03T06:00:00Z;152.374;110.356;92.998;51.528;44.670;8.5;1122.982;4.5;60.7;0.00;101975.9;166.4
2019-02-03T09:00:00Z;151.256;109.406;92.631;60.191;57.462;9.3;1160.043;3.5;65.3;0.00;102010.4;96.1
2019-02-03T12:00:00Z;174.832;127.033;108.360;96.362;79.785;5.3;1578.989;2.5;84.0;0.00;102175.8;0.0
2019-02-03T15:00:00Z;140.229;102.227;86.856;118.343;76.924;4.3;1581.342;2.9;85.8;0.00;102306.5;0.0
2019-02-03T18:00:00Z;152.637;111.306;93.919;142.157;76.084;2.3;1754.638;2.6;88.3;0.00;102340.6;0.0
2019-02-03T21:00:00Z;177.370;129.515;108.715;144.245;70.088;1.9;2072.483;2.1;87.6;0.00;102256.1;0.0
2019-02-04T00:00:00Z;231.504;168.818;142.810;114.844;63.933;3.4;2630.294;1.5;85.6;0.00;102299.1;66.2
2019-02-04T03:00:00Z;216.376;156.164;128.198;68.819;76.223;8.7;1669.739;0.7;68.6;0.00;102270.4;530.0
2019-02-04T06:00:00Z;161.135;117.452;83.091;37.416;36.569;11.4;825.041;1.2;51.6;0.00;101975.1;251.0
2019-02-04T09:00:00Z;175.800;129.757;92.835;63.947;66.501;9.8;1010.085;1.6;57.2;0.00;101807.5;44.8
2019-02-04T12:00:00Z;281.668;207.604;161.877;136.059;73.688;7.3;2352.161;1.6;66.2;0.00;101868.3;0.0
2019-02-04T15:00:00Z;323.397;238.840;189.154;216.669;74.624;4.3;3038.055;2.1;89.0;0.00;101806.6;0.0
2019-02-04T18:00:00Z;373.115;275.666;222.074;299.586;84.224;5.3;3785.458;1.3;85.3;0.00;101721.0;0.0
2019-02-04T21:00:00Z;466.514;344.582;284.018;250.676;102.014;4.1;5162.757;0.6;93.1;0.00;101563.8;0.0
2019-02-05T00:00:00Z;487.165;359.414;296.981;139.786;105.239;3.1;5407.240;1.9;99.0;0.00;101555.7;63.5
2019-02-05T03:00:00Z;258.401;190.799;146.690;58.086;70.727;7.8;1683.972;1.2;81.4;0.00;101500.9;440.8
2019-02-05T06:00:00Z;168.566;125.285;93.139;34.377;30.491;11.7;907.614;3.0;62.9;0.00;101265.0;454.5
2019-02-05T09:00:00Z;147.522;110.026;83.491;49.198;44.224;12.0;885.920;3.0;65.0;0.00;101038.5;121.4
2019-02-05T12:00:00Z;184.838;137.323;109.412;104.800;79.224;6.7;1515.463;1.8;88.6;0.00;101222.8;0.0
2019-02-05T15:00:00Z;203.946;151.580;123.044;143.302;82.859;7.0;1939.812;2.5;90.4;0.00;101167.6;0.0
2019-02-05T18:00:00Z;178.427;132.852;107.547;151.482;80.538;5.8;1746.838;2.5;94.8;0.00;101111.0;0.0
2019-02-05T21:00:00Z;157.203;117.229;94.621;119.216;73.278;5.7;1611.293;3.6;96.8;0.00;100849.8;0.0
2019-02-06T00:00:00Z;125.724;93.298;75.192;61.516;59.854;6.6;1222.609;4.6;96.2;0.00;100809.1;71.3
2019-02-06T03:00:00Z;90.872;66.361;55.050;35.003;36.453;11.0;967.822;4.7;85.2;0.00;100832.9;304.8
2019-02-06T06:00:00Z;84.917;61.615;51.687;30.007;29.264;14.7;877.262;3.0;76.5;0.08;100640.0;242.4
2019-02-06T09:00:00Z;98.663;71.448;60.667;47.519;51.671;14.8;985.585;2.5;88.9;0.63;100485.6;67.4
2019-02-06T12:00:00Z;114.006;83.057;71.421;80.149;75.434;12.8;1286.911;4.4;94.5;0.40;100821.9;0.0
2019-02-06T15:00:00Z;141.141;104.210;84.118;52.982;51.591;10.1;1088.371;6.2;90.9;0.01;101085.4;0.0
2019-02-06T18:00:00Z;119.342;88.337;72.096;64.110;73.684;8.5;1388.544;6.5;88.5;0.00;101350.3;0.0
2019-02-06T21:00:00Z;111.657;83.324;66.872;67.428;77.203;5.2;1359.580;7.7;83.9;0.00;101491.8;0.0
2019-02-07T00:00:00Z;122.641;92.007;72.098;65.138;63.771;4.6;1237.552;7.2;78.9;0.00;101658.2;55.3
2019-02-07T03:00:00Z;133.260;99.824;77.239;51.997;53.816;6.2;1095.875;8.2;70.5;0.00;101828.3;158.0
2019-02-07T06:00:00Z;126.324;94.403;72.867;45.827;48.393;5.3;872.079;6.8;79.2;0.29;101766.6;69.8
2019-02-07T09:00:00Z;105.857;80.023;59.793;39.312;37.512;4.0;627.981;6.5;88.5;2.17;101789.3;14.6
2019-02-07T12:00:00Z;91.763;70.036;51.197;38.971;35.851;3.3;552.965;6.1;88.0;1.39;101962.9;0.0
2019-02-07T15:00:00Z;69.782;53.211;39.674;45.333;39.825;2.4;521.702;5.7;87.7;0.77;102113.7;0.0
2019-02-07T18:00:00Z;48.923;36.922;28.960;49.170;40.796;2.6;501.454;4.9;86.4;0.10;102168.7;0.0
2019-02-07T21:00:00Z;39.663;29.629;24.290;46.824;40.443;2.3;486.271;4.3;86.6;0.00;102045.4;0.0
2019-02-08T00:00:00Z;42.027;31.002;26.162;43.916;38.184;2.4;488.294;3.9;83.6;0.00;102071.8;25.1
2019-02-08T03:00:00Z;41.553;30.273;25.764;31.362;25.991;3.2;426.368;4.2;77.9;0.10;102132.1;90.4
2019-02-08T06:00:00Z;49.914;36.152;31.015;32.635;29.050;2.0;439.212;5.4;87.8;0.42;101975.9;60.1
2019-02-08T09:00:00Z;43.734;31.677;27.411;31.835;33.643;0.9;421.667;5.5;88.0;0.55;101956.8;24.7
2019-02-08T12:00:00Z;42.677;31.027;27.020;39.694;40.314;0.5;463.602;5.2;85.8;0.08;102181.2;0.0
2019-02-08T15:00:00Z;27.385;20.130;17.684;43.036;38.334;-0.2;490.204;5.0;82.6;0.01;102322.1;0.0
2019-02-08T18:00:00Z;30.171;22.187;19.501;48.636;37.924;-0.1;533.858;5.5;77.7;0.00;102427.5;0.0
2019-02-08T21:00:00Z;37.396;27.418;24.050;50.607;37.197;-0.1;561.477;5.0;76.9;0.00;102367.2;0.0
2019-02-09T00:00:00Z;45.878;33.500;29.318;48.421;33.507;-0.0;588.066;5.6;77.1;0.00;102556.9;17.9
2019-02-09T03:00:00Z;45.927;33.317;29.058;36.803;29.267;0.7;498.829;5.3;78.3;0.06;102730.2;92.3
2019-02-09T06:00:00Z;48.310;34.926;30.412;34.637;29.018;1.2;492.980;5.7;75.2;0.07;102561.1;107.0
2019-02-09T09:00:00Z;43.095;31.202;27.185;34.109;35.681;0.6;484.720;5.5;74.4;0.03;102592.8;24.5
2019-02-09T12:00:00Z;40.466;29.453;25.699;40.062;42.236;0.2;510.492;5.4;74.1;0.01;102659.2;0.0
2019-02-09T15:00:00Z;52.107;37.993;32.977;50.342;45.469;0.2;566.272;4.7;74.4;0.00;102757.4;0.0
2019-02-09T18:00:00Z;60.311;43.997;38.146;60.162;47.684;0.3;623.712;3.9;74.6;0.00;102627.6;0.0
2019-02-09T21:00:00Z;70.490;51.414;44.476;63.443;48.308;0.2;678.199;3.6;75.0;0.00;102547.5;0.0
2019-02-10T00:00:00Z;79.178;57.634;49.623;54.911;42.747;0.1;679.582;4.3;76.7;0.05;102718.0;12.1
2019-02-10T03:00:00Z;64.191;46.613;40.089;41.812;28.846;0.8;574.209;4.2;74.9;0.01;102935.0;97.4
2019-02-10T06:00:00Z;52.878;38.310;32.982;36.258;25.639;1.8;519.568;3.9;70.2;0.00;102787.2;126.0
2019-02-10T09:00:00Z;49.510;35.882;30.845;34.101;29.100;1.7;488.629;4.6;65.8;0.00;102958.0;59.1
2019-02-10T12:00:00Z;70.802;51.677;44.618;66.485;50.014;-0.6;726.030;2.4;79.8;0.00;103075.3;0.0
2019-02-10T15:00:00Z;73.792;54.050;46.575;79.204;51.911;-0.7;798.347;2.1;82.3;0.00;103157.0;0.0
2019-02-10T18:00:00Z;102.226;75.039;64.919;122.564;49.781;-2.5;1099.920;1.6;90.2;0.00;103048.0;0.0
2019-02-10T21:00:00Z;118.995;87.351;75.682;122.823;46.751;-1.6;1265.671;1.4;82.8;0.00;102941.3;0.0
2019-02-11T00:00:00Z;136.036;99.589;86.346;104.064;42.897;-1.2;1368.923;0.4;80.1;0.00;102990.9;34.8
2019-02-11T03:00:00Z;110.733;80.342;69.080;56.975;34.324;0.7;808.829;1.2;78.3;0.00;103051.3;159.8
2019-02-11T06:00:00Z;92.269;66.632;57.389;45.470;29.471;2.2;684.512;0.7;71.8;0.00;102788.2;158.7
2019-02-11T09:00:00Z;92.477;66.637;57.547;44.827;38.274;2.4;690.816;2.4;72.4;0.00;102680.6;45.6
